history_id,issue_key,old_status,new_status,changed_by,changed_date
13129,BANK-4640,To Do,In Progress,user0033,2026-09-20
13130,BANK-4640,In Progress,Testing,user0050,2026-09-16
13131,BANK-4640,Testing,Done,user0007,2026-10-05
13132,CRM-4641,,To Do,user0017,2026-09-14
13133,CRM-4641,To Do,In Progress,user0001,2026-09-20
13134,BANK-4642,,To Do,user0019,2026-09-14
13135,BANK-4642,To Do,In Progress,user0005,2026-09-17
13136,BANK-4642,In Progress,Testing,user0030,2026-09-22
13137,BI-4643,,To Do,user0002,2026-09-14
13138,BI-4643,To Do,In Progress,user0007,2026-09-20
13139,BI-4643,In Progress,Testing,user0005,2026-09-22
13140,BI-4643,Testing,Done,user0049,2026-09-23
13141,DATA-4644,,To Do,user0033,2026-09-14
13142,DATA-4644,To Do,In Progress,user0017,2026-09-19
13143,DATA-4644,In Progress,Testing,user0047,2026-09-24
13144,BANK-4645,,To Do,user0004,2026-09-14
13145,BANK-4645,To Do,In Progress,user0016,2026-09-17
13146,BANK-4645,In Progress,Testing,user0025,2026-09-26
13147,BANK-4645,Testing,Done,user0016,2026-09-20
13148,BANK-4646,,To Do,user0043,2026-09-14
13149,BANK-4646,To Do,In Progress,user0029,2026-09-15
13150,MOB-4647,,To Do,user0027,2026-09-14
13151,MOB-4647,To Do,In Progress,user0011,2026-09-19
13152,ERP-4648,,To Do,user0028,2026-09-14
13153,ERP-4648,To Do,In Progress,user0029,2026-09-16
13154,ECOM-4649,,To Do,user0045,2026-09-14
13155,MOB-4650,,To Do,user0025,2026-09-14
13156,MOB-4650,To Do,In Progress,user0046,2026-09-19
13157,MOB-4650,In Progress,Testing,user0021,2026-09-28
13158,MOB-4650,Testing,Done,user0028,2026-09-29
13159,CRM-4651,,To Do,user0027,2026-09-14
13160,CRM-4651,To Do,In Progress,user0009,2026-09-17
13161,MOB-4652,,To Do,user0005,2026-09-14
13162,MOB-4652,To Do,In Progress,user0031,2026-09-17
13163,MOB-4652,In Progress,Testing,user0019,2026-09-18
13164,MOB-4653,,To Do,user0040,2026-09-14
13165,MOB-4653,To Do,In Progress,user0025,2026-09-17
13166,MOB-4653,In Progress,Testing,user0026,2026-09-26
13167,MOB-4653,Testing,Done,user0018,2026-09-23
13168,DATA-4654,,To Do,user0019,2026-09-14
13169,DATA-4654,To Do,In Progress,user0039,2026-09-16
13170,ECOM-4655,,To Do,user0037,2026-09-14
13171,ECOM-4655,To Do,In Progress,user0031,2026-09-19
13172,BANK-4656,,To Do,user0039,2026-09-14
13173,ECOM-4657,,To Do,user0001,2026-09-14
13174,ECOM-4657,To Do,In Progress,user0029,2026-09-20
13175,SEC-4658,,To Do,user0001,2026-09-14
13176,SEC-4658,To Do,In Progress,user0026,2026-09-17
13177,SEC-4658,In Progress,Blocked,user0027,2026-09-22
13178,SEC-4659,,To Do,user0047,2026-09-14
13179,SEC-4659,To Do,In Progress,user0050,2026-09-21
13180,SEC-4659,In Progress,Testing,user0045,2026-09-28
13181,SEC-4659,Testing,Done,user0044,2026-09-23
13182,SEC-4659,Done,Reopened,user0009,2026-09-22
13183,MOB-4660,,To Do,user0027,2026-09-14
13184,MOB-4660,To Do,In Progress,user0007,2026-09-20
13185,MOB-4660,In Progress,Testing,user0009,2026-09-28
13186,MOB-4660,Testing,Done,user0020,2026-10-05
13187,SEC-4661,,To Do,user0008,2026-09-14
13188,SEC-4661,To Do,In Progress,user0002,2026-09-16
13189,SEC-4661,In Progress,Testing,user0011,2026-09-20
13190,SEC-4661,Testing,Done,user0026,2026-09-17
13191,PORTAL-4662,,To Do,user0046,2026-09-14
13192,PORTAL-4662,To Do,In Progress,user0047,2026-09-15
13193,PORTAL-4662,In Progress,Testing,user0005,2026-09-24
13194,PORTAL-4662,Testing,Done,user0042,2026-09-29
13195,MOB-4663,,To Do,user0047,2026-09-14
13196,MOB-4663,To Do,In Progress,user0029,2026-09-21
13197,MOB-4663,In Progress,Blocked,user0001,2026-09-26
13198,BANK-4664,,To Do,user0028,2026-09-14
13199,BANK-4664,To Do,In Progress,user0015,2026-09-19
13200,BANK-4664,In Progress,Testing,user0019,2026-09-20
13201,BANK-4664,Testing,Done,user0039,2026-09-29
13202,ECOM-4665,,To Do,user0046,2026-09-14
13203,ECOM-4665,To Do,In Progress,user0002,2026-09-20
13204,ECOM-4665,In Progress,Testing,user0011,2026-09-28
13205,BANK-4666,,To Do,user0046,2026-09-14
13206,BANK-4666,To Do,In Progress,user0008,2026-09-15
13207,CRM-4667,,To Do,user0047,2026-09-14
13208,CRM-4667,To Do,In Progress,user0038,2026-09-15
13209,CRM-4667,In Progress,Blocked,user0021,2026-09-16
13210,SEC-4668,,To Do,user0035,2026-09-14
13211,SEC-4668,To Do,In Progress,user0026,2026-09-15
13212,SEC-4668,In Progress,Blocked,user0013,2026-09-22
13213,ECOM-4669,,To Do,user0014,2026-09-14
13214,ECOM-4669,To Do,In Progress,user0039,2026-09-16
13215,ECOM-4669,In Progress,Blocked,user0038,2026-09-26
13216,CRM-4670,,To Do,user0001,2026-09-14
13217,CRM-4670,To Do,In Progress,user0019,2026-09-21
13218,CRM-4670,In Progress,Testing,user0034,2026-09-24
13219,CRM-4670,Testing,Done,user0021,2026-09-20
13220,CRM-4670,Done,Reopened,user0016,2026-09-30
13221,BANK-4671,,To Do,user0031,2026-09-14
13222,BANK-4671,To Do,In Progress,user0004,2026-09-18
13223,BANK-4671,In Progress,Testing,user0026,2026-09-18
13224,BANK-4671,Testing,Done,user0038,2026-09-17
13225,SEC-4672,,To Do,user0010,2026-09-14
13226,SEC-4672,To Do,In Progress,user0033,2026-09-19
13227,SEC-4672,In Progress,Blocked,user0042,2026-09-28
13228,SEC-4673,,To Do,user0032,2026-09-14
13229,CRM-4674,,To Do,user0009,2026-09-14
13230,CRM-4674,To Do,In Progress,user0030,2026-09-17
13231,CRM-4674,In Progress,Testing,user0035,2026-09-22
13232,CRM-4674,Testing,Done,user0031,2026-10-05
13233,CLOUD-4675,,To Do,user0043,2026-09-14
13234,CLOUD-4675,To Do,In Progress,user0026,2026-09-16
13235,CLOUD-4675,In Progress,Blocked,user0016,2026-09-20
13236,MOB-4676,,To Do,user0039,2026-09-14
13237,MOB-4676,To Do,In Progress,user0032,2026-09-20
13238,ECOM-4677,,To Do,user0038,2026-09-14
13239,ECOM-4677,To Do,In Progress,user0047,2026-09-18
13240,DATA-4678,,To Do,user0009,2026-09-14
13241,BANK-4679,,To Do,user0020,2026-09-14
13242,BANK-4679,To Do,In Progress,user0007,2026-09-16
13243,BANK-4679,In Progress,Testing,user0006,2026-09-22
13244,BANK-4679,Testing,Done,user0039,2026-10-05
13245,BANK-4680,,To Do,user0008,2026-09-14
13246,BANK-4680,To Do,In Progress,user0034,2026-09-18
13247,BANK-4680,In Progress,Testing,user0046,2026-09-20
13248,DATA-4681,,To Do,user0045,2026-09-14
13249,DATA-4681,To Do,In Progress,user0037,2026-09-17
13250,DATA-4681,In Progress,Testing,user0011,2026-09-24
13251,DATA-4681,Testing,Done,user0048,2026-10-05
13252,DATA-4682,,To Do,user0014,2026-09-14
13253,DATA-4682,To Do,In Progress,user0020,2026-09-21
13254,DATA-4682,In Progress,Testing,user0038,2026-09-26
13255,DATA-4682,Testing,Done,user0042,2026-09-23
13256,PORTAL-4683,,To Do,user0040,2026-09-14
13257,PORTAL-4683,To Do,In Progress,user0021,2026-09-15
13258,DATA-4684,,To Do,user0014,2026-09-14
13259,DATA-4684,To Do,In Progress,user0030,2026-09-21
13260,DATA-4684,In Progress,Testing,user0050,2026-09-20
13261,DATA-4684,Testing,Done,user0044,2026-10-02
13262,ERP-4685,,To Do,user0042,2026-09-14
13263,ERP-4685,To Do,In Progress,user0037,2026-09-17
13264,ERP-4685,In Progress,Testing,user0004,2026-09-24
13265,ERP-4685,Testing,Done,user0039,2026-09-23
13266,ERP-4685,Done,Reopened,user0022,2026-10-08
13267,CLOUD-4686,,To Do,user0008,2026-09-14
13268,CLOUD-4686,To Do,In Progress,user0005,2026-09-21
13269,BANK-4687,,To Do,user0017,2026-09-14
13270,BANK-4687,To Do,In Progress,user0001,2026-09-15
13271,DATA-4688,,To Do,user0001,2026-09-14
13272,DATA-4688,To Do,In Progress,user0040,2026-09-19
13273,DATA-4688,In Progress,Testing,user0035,2026-09-26
13274,DATA-4688,Testing,Done,user0042,2026-09-26
13275,DATA-4688,Done,Reopened,user0025,2026-09-22
13276,CRM-4689,,To Do,user0044,2026-09-14
13277,CRM-4689,To Do,In Progress,user0023,2026-09-15
13278,ERP-4690,,To Do,user0020,2026-09-14
13279,ERP-4690,To Do,In Progress,user0007,2026-09-18
13280,PORTAL-4691,,To Do,user0032,2026-09-14
13281,DATA-4692,,To Do,user0038,2026-09-14
13282,DATA-4692,To Do,In Progress,user0025,2026-09-16
13283,DATA-4692,In Progress,Testing,user0045,2026-09-28
13284,DATA-4692,Testing,Done,user0028,2026-09-26
13285,MOB-4693,,To Do,user0024,2026-09-14
13286,BANK-4694,,To Do,user0044,2026-09-14
13287,BANK-4694,To Do,In Progress,user0047,2026-09-21
13288,BANK-4694,In Progress,Testing,user0033,2026-09-24
13289,BANK-4694,Testing,Done,user0042,2026-09-17
13290,BANK-4694,Done,Reopened,user0013,2026-10-04
13291,ECOM-4695,,To Do,user0031,2026-09-14
13292,ECOM-4695,To Do,In Progress,user0001,2026-09-20
13293,ECOM-4695,In Progress,Testing,user0038,2026-09-18
13294,ECOM-4695,Testing,Done,user0032,2026-09-23
13295,ECOM-4696,,To Do,user0015,2026-09-14
13296,ECOM-4696,To Do,In Progress,user0007,2026-09-20
13297,SEC-4697,,To Do,user0012,2026-09-14
13298,MOB-4698,,To Do,user0041,2026-09-14
13299,MOB-4698,To Do,In Progress,user0018,2026-09-17
13300,MOB-4699,,To Do,user0032,2026-09-14
13301,MOB-4699,To Do,In Progress,user0032,2026-09-15
13302,MOB-4699,In Progress,Testing,user0007,2026-09-20
13303,MOB-4699,Testing,Done,user0037,2026-09-23
13304,SEC-4700,,To Do,user0032,2026-09-14
13305,SEC-4700,To Do,In Progress,user0032,2026-09-18
13306,SEC-4700,In Progress,Testing,user0004,2026-09-20
13307,BI-4701,,To Do,user0010,2026-09-14
13308,BI-4701,To Do,In Progress,user0026,2026-09-19
13309,BI-4701,In Progress,Testing,user0017,2026-09-22
13310,BI-4701,Testing,Done,user0007,2026-10-02
13311,DATA-4702,,To Do,user0002,2026-09-14
13312,DATA-4702,To Do,In Progress,user0016,2026-09-18
13313,DATA-4702,In Progress,Testing,user0006,2026-09-28
13314,DATA-4702,Testing,Done,user0034,2026-09-29
13315,SEC-4703,,To Do,user0003,2026-09-14
13316,CLOUD-4704,,To Do,user0018,2026-09-14
13317,CLOUD-4704,To Do,In Progress,user0035,2026-09-18
13318,CLOUD-4704,In Progress,Blocked,user0009,2026-09-24
13319,ECOM-4705,,To Do,user0022,2026-09-14
13320,ECOM-4705,To Do,In Progress,user0025,2026-09-17
13321,MOB-4706,,To Do,user0027,2026-09-14
13322,MOB-4706,To Do,In Progress,user0012,2026-09-15
13323,MOB-4706,In Progress,Testing,user0041,2026-09-24
13324,MOB-4706,Testing,Done,user0049,2026-09-20
13325,ECOM-4707,,To Do,user0004,2026-09-14
13326,ECOM-4707,To Do,In Progress,user0034,2026-09-21
13327,CRM-4708,,To Do,user0036,2026-09-14
13328,CRM-4708,To Do,In Progress,user0043,2026-09-21
13329,CRM-4708,In Progress,Testing,user0047,2026-09-22
13330,CRM-4708,Testing,Done,user0009,2026-10-05
13331,CRM-4708,Done,Reopened,user0041,2026-09-30
13332,PORTAL-4709,,To Do,user0019,2026-09-14
13333,DATA-4710,,To Do,user0025,2026-09-14
13334,DATA-4710,To Do,In Progress,user0032,2026-09-17
13335,DATA-4710,In Progress,Testing,user0003,2026-09-28
13336,CRM-4711,,To Do,user0034,2026-09-14
13337,CRM-4711,To Do,In Progress,user0003,2026-09-18
13338,CRM-4711,In Progress,Blocked,user0019,2026-09-20
13339,MOB-4712,,To Do,user0006,2026-09-14
13340,MOB-4712,To Do,In Progress,user0027,2026-09-20
13341,MOB-4712,In Progress,Testing,user0002,2026-09-26
13342,PORTAL-4713,,To Do,user0045,2026-09-14
13343,PORTAL-4713,To Do,In Progress,user0002,2026-09-16
13344,CLOUD-4714,,To Do,user0010,2026-09-14
13345,CLOUD-4714,To Do,In Progress,user0045,2026-09-18
13346,CLOUD-4714,In Progress,Testing,user0042,2026-09-20
13347,ECOM-4715,,To Do,user0032,2026-09-14
13348,SEC-4716,,To Do,user0017,2026-09-14
13349,SEC-4716,To Do,In Progress,user0010,2026-09-16
13350,MOB-4717,,To Do,user0001,2026-09-14
13351,MOB-4717,To Do,In Progress,user0003,2026-09-17
13352,MOB-4717,In Progress,Testing,user0003,2026-09-16
13353,MOB-4717,Testing,Done,user0050,2026-10-05
13354,BI-4718,,To Do,user0043,2026-09-14
13355,BI-4718,To Do,In Progress,user0043,2026-09-17
13356,BI-4718,In Progress,Testing,user0025,2026-09-18
13357,BI-4718,Testing,Done,user0039,2026-09-23
13358,BI-4718,Done,Reopened,user0048,2026-09-30
13359,ECOM-4719,,To Do,user0032,2026-09-14
13360,MOB-4720,,To Do,user0018,2026-09-14
13361,MOB-4720,To Do,In Progress,user0050,2026-09-21
13362,MOB-4720,In Progress,Testing,user0017,2026-09-20
13363,MOB-4720,Testing,Done,user0044,2026-10-02
13364,ERP-4721,,To Do,user0012,2026-09-14
13365,ERP-4721,To Do,In Progress,user0014,2026-09-16
13366,ERP-4721,In Progress,Blocked,user0028,2026-09-28
13367,ECOM-4722,,To Do,user0027,2026-09-14
13368,ECOM-4722,To Do,In Progress,user0045,2026-09-21
13369,ECOM-4722,In Progress,Testing,user0017,2026-09-24
13370,ERP-4723,,To Do,user0050,2026-09-14
13371,ERP-4723,To Do,In Progress,user0029,2026-09-17
13372,ERP-4723,In Progress,Blocked,user0038,2026-09-18
13373,MOB-4724,,To Do,user0028,2026-09-14
13374,MOB-4724,To Do,In Progress,user0045,2026-09-19
13375,MOB-4724,In Progress,Testing,user0015,2026-09-26
13376,MOB-4724,Testing,Done,user0007,2026-09-20
13377,ECOM-4725,,To Do,user0022,2026-09-14
13378,ECOM-4725,To Do,In Progress,user0037,2026-09-16
13379,ECOM-4725,In Progress,Testing,user0038,2026-09-26
13380,CLOUD-4726,,To Do,user0037,2026-09-14
13381,CLOUD-4726,To Do,In Progress,user0026,2026-09-21
13382,CRM-4727,,To Do,user0048,2026-09-14
13383,CRM-4727,To Do,In Progress,user0029,2026-09-21
13384,CRM-4727,In Progress,Testing,user0003,2026-09-26
13385,ECOM-4728,,To Do,user0034,2026-09-14
13386,ECOM-4728,To Do,In Progress,user0018,2026-09-17
13387,ECOM-4728,In Progress,Blocked,user0048,2026-09-24
13388,BI-4729,,To Do,user0008,2026-09-14
13389,BI-4729,To Do,In Progress,user0033,2026-09-19
13390,BI-4729,In Progress,Testing,user0028,2026-09-18
13391,BI-4729,Testing,Done,user0039,2026-09-23
13392,SEC-4730,,To Do,user0043,2026-09-14
13393,SEC-4730,To Do,In Progress,user0041,2026-09-20
13394,SEC-4730,In Progress,Testing,user0001,2026-09-28
13395,BI-4731,,To Do,user0038,2026-09-14
13396,BI-4731,To Do,In Progress,user0006,2026-09-17
13397,BI-4731,In Progress,Testing,user0012,2026-09-26
13398,BI-4731,Testing,Done,user0020,2026-09-23
13399,PORTAL-4732,,To Do,user0009,2026-09-14
13400,PORTAL-4732,To Do,In Progress,user0028,2026-09-17
13401,BANK-4733,,To Do,user0014,2026-09-14
13402,CRM-4734,,To Do,user0049,2026-09-14
13403,DATA-4735,,To Do,user0020,2026-09-14
13404,DATA-4735,To Do,In Progress,user0035,2026-09-17
13405,DATA-4735,In Progress,Testing,user0047,2026-09-26
13406,DATA-4735,Testing,Done,user0001,2026-09-23
13407,SEC-4736,,To Do,user0043,2026-09-14
13408,SEC-4737,,To Do,user0018,2026-09-14
13409,SEC-4737,To Do,In Progress,user0003,2026-09-16
13410,SEC-4737,In Progress,Testing,user0037,2026-09-24
13411,SEC-4737,Testing,Done,user0016,2026-09-23
13412,ECOM-4738,,To Do,user0048,2026-09-14
13413,MOB-4739,,To Do,user0027,2026-09-14
13414,MOB-4739,To Do,In Progress,user0046,2026-09-18
13415,MOB-4739,In Progress,Testing,user0032,2026-09-20
13416,MOB-4739,Testing,Done,user0044,2026-10-05
13417,CLOUD-4740,,To Do,user0022,2026-09-14
13418,CLOUD-4740,To Do,In Progress,user0044,2026-09-17
13419,CLOUD-4740,In Progress,Testing,user0007,2026-09-22
13420,CLOUD-4740,Testing,Done,user0038,2026-10-05
13421,CLOUD-4741,,To Do,user0026,2026-09-14
13422,CLOUD-4741,To Do,In Progress,user0015,2026-09-15
13423,CLOUD-4741,In Progress,Testing,user0045,2026-09-28
13424,PORTAL-4742,,To Do,user0044,2026-09-14
13425,PORTAL-4742,To Do,In Progress,user0003,2026-09-20
13426,PORTAL-4742,In Progress,Testing,user0039,2026-09-22
13427,PORTAL-4742,Testing,Done,user0031,2026-09-23
13428,PORTAL-4742,Done,Reopened,user0004,2026-10-08
13429,BI-4743,,To Do,user0008,2026-09-14
13430,BI-4743,To Do,In Progress,user0002,2026-09-16
13431,BI-4743,In Progress,Testing,user0033,2026-09-26
13432,BANK-4744,,To Do,user0010,2026-09-14
13433,BANK-4744,To Do,In Progress,user0042,2026-09-20
13434,BANK-4744,In Progress,Testing,user0031,2026-09-24
13435,BANK-4744,Testing,Done,user0021,2026-09-29
13436,ERP-4745,,To Do,user0032,2026-09-14
13437,ERP-4745,To Do,In Progress,user0009,2026-09-20
13438,ECOM-4746,,To Do,user0018,2026-09-14
13439,ECOM-4746,To Do,In Progress,user0002,2026-09-17
13440,ECOM-4747,,To Do,user0027,2026-09-14
13441,ERP-4748,,To Do,user0022,2026-09-14
13442,ERP-4748,To Do,In Progress,user0024,2026-09-16
13443,ERP-4749,,To Do,user0005,2026-09-14
13444,ERP-4749,To Do,In Progress,user0006,2026-09-18
13445,CRM-4750,,To Do,user0008,2026-09-14
13446,SEC-4751,,To Do,user0008,2026-09-14
13447,SEC-4751,To Do,In Progress,user0033,2026-09-19
13448,SEC-4751,In Progress,Testing,user0010,2026-09-18
13449,SEC-4751,Testing,Done,user0016,2026-09-17
13450,SEC-4751,Done,Reopened,user0029,2026-09-18
13451,SEC-4752,,To Do,user0015,2026-09-14
13452,SEC-4752,To Do,In Progress,user0047,2026-09-18
13453,SEC-4752,In Progress,Testing,user0014,2026-09-16
13454,SEC-4752,Testing,Done,user0042,2026-09-20
13455,PORTAL-4753,,To Do,user0049,2026-09-14
13456,PORTAL-4754,,To Do,user0003,2026-09-14
13457,PORTAL-4754,To Do,In Progress,user0003,2026-09-15
13458,SEC-4755,,To Do,user0007,2026-09-14
13459,SEC-4755,To Do,In Progress,user0022,2026-09-19
13460,SEC-4755,In Progress,Testing,user0020,2026-09-24
13461,SEC-4755,Testing,Done,user0034,2026-09-17
13462,SEC-4755,Done,Reopened,user0045,2026-10-08
13463,ERP-4756,,To Do,user0017,2026-09-14
13464,ERP-4756,To Do,In Progress,user0023,2026-09-19
13465,ERP-4756,In Progress,Testing,user0014,2026-09-16
13466,ERP-4756,Testing,Done,user0017,2026-09-20
13467,PORTAL-4757,,To Do,user0029,2026-09-14
13468,PORTAL-4757,To Do,In Progress,user0024,2026-09-15
13469,PORTAL-4757,In Progress,Testing,user0029,2026-09-22
13470,PORTAL-4757,Testing,Done,user0026,2026-09-20
13471,CLOUD-4758,,To Do,user0018,2026-09-14
13472,BI-4759,,To Do,user0019,2026-09-14
13473,BI-4759,To Do,In Progress,user0012,2026-09-15
13474,BI-4760,,To Do,user0025,2026-09-14
13475,BI-4760,To Do,In Progress,user0023,2026-09-19
13476,BI-4760,In Progress,Testing,user0012,2026-09-22
13477,BI-4760,Testing,Done,user0001,2026-10-02
13478,ERP-4761,,To Do,user0018,2026-09-14
13479,ERP-4761,To Do,In Progress,user0019,2026-09-19
13480,ERP-4761,In Progress,Testing,user0042,2026-09-26
13481,PORTAL-4762,,To Do,user0006,2026-09-14
13482,PORTAL-4762,To Do,In Progress,user0047,2026-09-21
13483,PORTAL-4762,In Progress,Blocked,user0004,2026-09-24
13484,ERP-4763,,To Do,user0034,2026-09-14
13485,ERP-4763,To Do,In Progress,user0010,2026-09-19
13486,SEC-4764,,To Do,user0014,2026-09-14
13487,SEC-4764,To Do,In Progress,user0033,2026-09-19
13488,ERP-4765,,To Do,user0049,2026-09-14
13489,ERP-4765,To Do,In Progress,user0013,2026-09-17
13490,ERP-4765,In Progress,Blocked,user0031,2026-09-22
13491,ECOM-4766,,To Do,user0009,2026-09-14
13492,ECOM-4766,To Do,In Progress,user0005,2026-09-15
13493,ECOM-4766,In Progress,Testing,user0014,2026-09-24
13494,BI-4767,,To Do,user0042,2026-09-14
13495,BI-4767,To Do,In Progress,user0036,2026-09-15
13496,BI-4767,In Progress,Testing,user0022,2026-09-26
13497,BI-4767,Testing,Done,user0045,2026-09-17
13498,CRM-4768,,To Do,user0021,2026-09-14
13499,CRM-4768,To Do,In Progress,user0016,2026-09-20
13500,MOB-4769,,To Do,user0040,2026-09-14
13501,MOB-4769,To Do,In Progress,user0031,2026-09-20
13502,MOB-4769,In Progress,Testing,user0044,2026-09-18
13503,MOB-4769,Testing,Done,user0017,2026-09-17
13504,SEC-4770,,To Do,user0046,2026-09-14
13505,SEC-4770,To Do,In Progress,user0026,2026-09-21
13506,SEC-4770,In Progress,Testing,user0035,2026-09-28
13507,SEC-4770,Testing,Done,user0036,2026-09-17
13508,SEC-4770,Done,Reopened,user0004,2026-09-22
13509,CLOUD-4771,,To Do,user0018,2026-09-14
13510,CLOUD-4771,To Do,In Progress,user0009,2026-09-15
13511,CLOUD-4771,In Progress,Testing,user0039,2026-09-28
13512,MOB-4772,,To Do,user0009,2026-09-14
13513,MOB-4772,To Do,In Progress,user0003,2026-09-17
13514,MOB-4772,In Progress,Testing,user0038,2026-09-22
13515,MOB-4772,Testing,Done,user0042,2026-09-29
13516,MOB-4772,Done,Reopened,user0016,2026-10-12
13517,BANK-4773,,To Do,user0005,2026-09-14
13518,BANK-4773,To Do,In Progress,user0017,2026-09-21
13519,MOB-4774,,To Do,user0042,2026-09-14
13520,MOB-4774,To Do,In Progress,user0018,2026-09-20
13521,BI-4775,,To Do,user0043,2026-09-14
13522,BI-4775,To Do,In Progress,user0027,2026-09-20
13523,BI-4775,In Progress,Testing,user0041,2026-09-28
13524,BI-4775,Testing,Done,user0042,2026-09-29
13525,SEC-4776,,To Do,user0028,2026-09-14
13526,CLOUD-4777,,To Do,user0006,2026-09-14
13527,CLOUD-4777,To Do,In Progress,user0027,2026-09-17
13528,CLOUD-4777,In Progress,Blocked,user0032,2026-09-24
13529,DATA-4778,,To Do,user0001,2026-09-14
13530,DATA-4778,To Do,In Progress,user0048,2026-09-17
13531,DATA-4778,In Progress,Testing,user0006,2026-09-28
13532,DATA-4778,Testing,Done,user0007,2026-10-05
13533,BI-4779,,To Do,user0008,2026-09-14
13534,BI-4779,To Do,In Progress,user0046,2026-09-18
13535,BI-4779,In Progress,Testing,user0038,2026-09-22
13536,CLOUD-4780,,To Do,user0021,2026-09-14
13537,CLOUD-4780,To Do,In Progress,user0040,2026-09-16
13538,CLOUD-4780,In Progress,Testing,user0050,2026-09-18
13539,CLOUD-4780,Testing,Done,user0035,2026-09-17
13540,ERP-4781,,To Do,user0045,2026-09-14
13541,ERP-4781,To Do,In Progress,user0044,2026-09-15
13542,ERP-4781,In Progress,Testing,user0019,2026-09-18
13543,PORTAL-4782,,To Do,user0026,2026-09-14
13544,ERP-4783,,To Do,user0043,2026-09-14
13545,ERP-4783,To Do,In Progress,user0043,2026-09-19
13546,ERP-4783,In Progress,Testing,user0004,2026-09-24
13547,ERP-4783,Testing,Done,user0035,2026-09-26
13548,BANK-4784,,To Do,user0035,2026-09-14
13549,BANK-4784,To Do,In Progress,user0040,2026-09-19
13550,BANK-4784,In Progress,Testing,user0032,2026-09-16
13551,BANK-4784,Testing,Done,user0030,2026-09-17
